2020-09-06 20:31:16,382 semantic_segmentation INFO: Using 1 GPUs
2020-09-06 20:31:16,382 semantic_segmentation INFO: Namespace(alpha=0.4, aux=False, aux_weight=0.4, backbone='resnet101', base_size=520, batch_size=4, crop_size=480, dataset='pascal_voc', device='cuda', distributed=False, epochs=150, jpu=False, local_rank=0, log_dir='../runs/logs/', log_iter=10, lr=0.0001, model='deeplabv3', momentum=0.9, no_cuda=False, num_gpus=1, poison_rate=0.1, resume=None, save_dir='~/.torch/models', save_epoch=10, skip_val=False, start_epoch=0, use_ohem=False, val_backdoor=False, val_backdoor_target=False, val_epoch=1, val_only=False, warmup_factor=0.3333333333333333, warmup_iters=0, warmup_method='linear', weight_decay=0.0001, workers=0)
2020-09-06 20:31:24,256 semantic_segmentation INFO: Start training, Total Epochs: 150 = Total Iterations 54900
2020-09-06 20:31:34,351 semantic_segmentation INFO: Iters: 10/54900 || Lr: 0.000100 || Loss: 2.3910 || Cost Time: 0:00:10 || Estimated Time: 15:23:32
2020-09-06 20:31:39,814 semantic_segmentation INFO: Iters: 20/54900 || Lr: 0.000100 || Loss: 1.4852 || Cost Time: 0:00:15 || Estimated Time: 11:51:28
2020-09-06 20:31:45,015 semantic_segmentation INFO: Iters: 30/54900 || Lr: 0.000100 || Loss: 1.3037 || Cost Time: 0:00:20 || Estimated Time: 10:32:47
2020-09-06 20:31:50,695 semantic_segmentation INFO: Iters: 40/54900 || Lr: 0.000100 || Loss: 0.9286 || Cost Time: 0:00:26 || Estimated Time: 10:04:19
2020-09-06 20:31:55,824 semantic_segmentation INFO: Iters: 50/54900 || Lr: 0.000100 || Loss: 1.0663 || Cost Time: 0:00:31 || Estimated Time: 9:37:08
2020-09-06 20:32:00,549 semantic_segmentation INFO: Iters: 60/54900 || Lr: 0.000100 || Loss: 0.7141 || Cost Time: 0:00:36 || Estimated Time: 9:12:51
2020-09-06 20:32:05,665 semantic_segmentation INFO: Iters: 70/54900 || Lr: 0.000100 || Loss: 0.8456 || Cost Time: 0:00:41 || Estimated Time: 9:00:34
2020-09-06 20:32:10,437 semantic_segmentation INFO: Iters: 80/54900 || Lr: 0.000100 || Loss: 0.6928 || Cost Time: 0:00:46 || Estimated Time: 8:47:25
2020-09-06 20:32:15,636 semantic_segmentation INFO: Iters: 90/54900 || Lr: 0.000100 || Loss: 1.1952 || Cost Time: 0:00:51 || Estimated Time: 8:41:29
2020-09-06 20:32:20,502 semantic_segmentation INFO: Iters: 100/54900 || Lr: 0.000100 || Loss: 0.8564 || Cost Time: 0:00:56 || Estimated Time: 8:33:42
2020-09-06 20:32:25,444 semantic_segmentation INFO: Iters: 110/54900 || Lr: 0.000100 || Loss: 0.5823 || Cost Time: 0:01:01 || Estimated Time: 8:27:57
2020-09-06 20:32:30,357 semantic_segmentation INFO: Iters: 120/54900 || Lr: 0.000100 || Loss: 0.7129 || Cost Time: 0:01:06 || Estimated Time: 8:22:54
2020-09-06 20:32:35,229 semantic_segmentation INFO: Iters: 130/54900 || Lr: 0.000100 || Loss: 0.9856 || Cost Time: 0:01:10 || Estimated Time: 8:18:19
2020-09-06 20:32:40,091 semantic_segmentation INFO: Iters: 140/54900 || Lr: 0.000100 || Loss: 1.1175 || Cost Time: 0:01:15 || Estimated Time: 8:14:22
2020-09-06 20:32:44,619 semantic_segmentation INFO: Iters: 150/54900 || Lr: 0.000100 || Loss: 1.1460 || Cost Time: 0:01:20 || Estimated Time: 8:08:52
2020-09-06 20:32:48,690 semantic_segmentation INFO: Iters: 160/54900 || Lr: 0.000100 || Loss: 1.2127 || Cost Time: 0:01:24 || Estimated Time: 8:01:26
2020-09-06 20:32:52,999 semantic_segmentation INFO: Iters: 170/54900 || Lr: 0.000100 || Loss: 1.2059 || Cost Time: 0:01:28 || Estimated Time: 7:56:09
2020-09-06 20:32:57,802 semantic_segmentation INFO: Iters: 180/54900 || Lr: 0.000100 || Loss: 0.7318 || Cost Time: 0:01:33 || Estimated Time: 7:53:57
2020-09-06 20:33:02,402 semantic_segmentation INFO: Iters: 190/54900 || Lr: 0.000100 || Loss: 0.6756 || Cost Time: 0:01:38 || Estimated Time: 7:51:00
2020-09-06 20:33:07,351 semantic_segmentation INFO: Iters: 200/54900 || Lr: 0.000100 || Loss: 0.6951 || Cost Time: 0:01:43 || Estimated Time: 7:49:56
2020-09-06 20:33:11,904 semantic_segmentation INFO: Iters: 210/54900 || Lr: 0.000100 || Loss: 0.3993 || Cost Time: 0:01:47 || Estimated Time: 7:47:14
2020-09-06 20:33:16,850 semantic_segmentation INFO: Iters: 220/54900 || Lr: 0.000100 || Loss: 1.3585 || Cost Time: 0:01:52 || Estimated Time: 7:46:24
2020-09-06 20:33:22,081 semantic_segmentation INFO: Iters: 230/54900 || Lr: 0.000100 || Loss: 0.7553 || Cost Time: 0:01:57 || Estimated Time: 7:46:46
2020-09-06 20:33:27,495 semantic_segmentation INFO: Iters: 240/54900 || Lr: 0.000100 || Loss: 0.7288 || Cost Time: 0:02:03 || Estimated Time: 7:47:46
2020-09-06 20:33:32,835 semantic_segmentation INFO: Iters: 250/54900 || Lr: 0.000100 || Loss: 1.0080 || Cost Time: 0:02:08 || Estimated Time: 7:48:27
2020-09-06 20:33:37,999 semantic_segmentation INFO: Iters: 260/54900 || Lr: 0.000100 || Loss: 0.7693 || Cost Time: 0:02:13 || Estimated Time: 7:48:26
2020-09-06 20:33:43,299 semantic_segmentation INFO: Iters: 270/54900 || Lr: 0.000100 || Loss: 0.4645 || Cost Time: 0:02:19 || Estimated Time: 7:48:53
2020-09-06 20:33:48,777 semantic_segmentation INFO: Iters: 280/54900 || Lr: 0.000100 || Loss: 1.2557 || Cost Time: 0:02:24 || Estimated Time: 7:49:51
2020-09-06 20:33:54,140 semantic_segmentation INFO: Iters: 290/54900 || Lr: 0.000100 || Loss: 1.6724 || Cost Time: 0:02:29 || Estimated Time: 7:50:24
2020-09-06 20:34:00,392 semantic_segmentation INFO: Iters: 300/54900 || Lr: 0.000100 || Loss: 2.4497 || Cost Time: 0:02:36 || Estimated Time: 7:53:36
2020-09-06 20:34:06,601 semantic_segmentation INFO: Iters: 310/54900 || Lr: 0.000099 || Loss: 1.4225 || Cost Time: 0:02:42 || Estimated Time: 7:56:28
2020-09-06 20:34:12,304 semantic_segmentation INFO: Iters: 320/54900 || Lr: 0.000099 || Loss: 0.8324 || Cost Time: 0:02:48 || Estimated Time: 7:57:42
2020-09-06 20:34:17,797 semantic_segmentation INFO: Iters: 330/54900 || Lr: 0.000099 || Loss: 0.5724 || Cost Time: 0:02:53 || Estimated Time: 7:58:16
2020-09-06 20:34:23,217 semantic_segmentation INFO: Iters: 340/54900 || Lr: 0.000099 || Loss: 1.5752 || Cost Time: 0:02:58 || Estimated Time: 7:58:37
2020-09-06 20:34:28,616 semantic_segmentation INFO: Iters: 350/54900 || Lr: 0.000099 || Loss: 0.9308 || Cost Time: 0:03:04 || Estimated Time: 7:58:53
2020-09-06 20:34:34,107 semantic_segmentation INFO: Iters: 360/54900 || Lr: 0.000099 || Loss: 2.1715 || Cost Time: 0:03:09 || Estimated Time: 7:59:22
2020-09-06 20:34:37,296 semantic_segmentation INFO: Sample: 1, Validation pixAcc: 0.818, mIoU: 0.073
2020-09-06 20:34:37,730 semantic_segmentation INFO: Sample: 2, Validation pixAcc: 0.779, mIoU: 0.115
2020-09-06 20:34:38,142 semantic_segmentation INFO: Sample: 3, Validation pixAcc: 0.782, mIoU: 0.116
2020-09-06 20:34:38,521 semantic_segmentation INFO: Sample: 4, Validation pixAcc: 0.746, mIoU: 0.108
2020-09-06 20:34:38,933 semantic_segmentation INFO: Sample: 5, Validation pixAcc: 0.742, mIoU: 0.124
2020-09-06 20:34:39,383 semantic_segmentation INFO: Sample: 6, Validation pixAcc: 0.737, mIoU: 0.133
2020-09-06 20:34:39,792 semantic_segmentation INFO: Sample: 7, Validation pixAcc: 0.751, mIoU: 0.133
2020-09-06 20:34:40,156 semantic_segmentation INFO: Sample: 8, Validation pixAcc: 0.765, mIoU: 0.141
2020-09-06 20:34:40,553 semantic_segmentation INFO: Sample: 9, Validation pixAcc: 0.770, mIoU: 0.155
2020-09-06 20:34:41,016 semantic_segmentation INFO: Sample: 10, Validation pixAcc: 0.776, mIoU: 0.152
2020-09-06 20:34:41,391 semantic_segmentation INFO: Sample: 11, Validation pixAcc: 0.772, mIoU: 0.172
2020-09-06 20:34:41,693 semantic_segmentation INFO: Sample: 12, Validation pixAcc: 0.774, mIoU: 0.176
2020-09-06 20:34:41,964 semantic_segmentation INFO: Sample: 13, Validation pixAcc: 0.779, mIoU: 0.177
2020-09-06 20:34:42,199 semantic_segmentation INFO: Sample: 14, Validation pixAcc: 0.781, mIoU: 0.177
2020-09-06 20:34:42,515 semantic_segmentation INFO: Sample: 15, Validation pixAcc: 0.779, mIoU: 0.195
2020-09-06 20:34:42,860 semantic_segmentation INFO: Sample: 16, Validation pixAcc: 0.781, mIoU: 0.203
2020-09-06 20:34:43,195 semantic_segmentation INFO: Sample: 17, Validation pixAcc: 0.783, mIoU: 0.227
2020-09-06 20:34:43,533 semantic_segmentation INFO: Sample: 18, Validation pixAcc: 0.784, mIoU: 0.229
2020-09-06 20:34:43,895 semantic_segmentation INFO: Sample: 19, Validation pixAcc: 0.785, mIoU: 0.220
2020-09-06 20:34:44,342 semantic_segmentation INFO: Sample: 20, Validation pixAcc: 0.782, mIoU: 0.228
2020-09-06 20:34:44,785 semantic_segmentation INFO: Sample: 21, Validation pixAcc: 0.776, mIoU: 0.228
2020-09-06 20:34:45,032 semantic_segmentation INFO: Sample: 22, Validation pixAcc: 0.772, mIoU: 0.222
2020-09-06 20:34:45,309 semantic_segmentation INFO: Sample: 23, Validation pixAcc: 0.773, mIoU: 0.224
2020-09-06 20:34:45,584 semantic_segmentation INFO: Sample: 24, Validation pixAcc: 0.766, mIoU: 0.223
2020-09-06 20:34:45,825 semantic_segmentation INFO: Sample: 25, Validation pixAcc: 0.766, mIoU: 0.225
2020-09-06 20:34:46,148 semantic_segmentation INFO: Sample: 26, Validation pixAcc: 0.768, mIoU: 0.225
2020-09-06 20:34:46,594 semantic_segmentation INFO: Sample: 27, Validation pixAcc: 0.769, mIoU: 0.232
2020-09-06 20:34:46,806 semantic_segmentation INFO: Sample: 28, Validation pixAcc: 0.770, mIoU: 0.231
2020-09-06 20:34:47,085 semantic_segmentation INFO: Sample: 29, Validation pixAcc: 0.769, mIoU: 0.233
2020-09-06 20:34:47,370 semantic_segmentation INFO: Sample: 30, Validation pixAcc: 0.771, mIoU: 0.234
2020-09-06 20:34:47,629 semantic_segmentation INFO: Sample: 31, Validation pixAcc: 0.775, mIoU: 0.235
2020-09-06 20:34:47,844 semantic_segmentation INFO: Sample: 32, Validation pixAcc: 0.772, mIoU: 0.233
2020-09-06 20:34:48,126 semantic_segmentation INFO: Sample: 33, Validation pixAcc: 0.777, mIoU: 0.237
2020-09-06 20:34:48,350 semantic_segmentation INFO: Sample: 34, Validation pixAcc: 0.777, mIoU: 0.241
2020-09-06 20:34:48,677 semantic_segmentation INFO: Sample: 35, Validation pixAcc: 0.779, mIoU: 0.241
2020-09-06 20:34:48,921 semantic_segmentation INFO: Sample: 36, Validation pixAcc: 0.778, mIoU: 0.240
2020-09-06 20:34:49,280 semantic_segmentation INFO: Sample: 37, Validation pixAcc: 0.779, mIoU: 0.242
2020-09-06 20:34:49,609 semantic_segmentation INFO: Sample: 38, Validation pixAcc: 0.774, mIoU: 0.240
2020-09-06 20:34:49,934 semantic_segmentation INFO: Sample: 39, Validation pixAcc: 0.777, mIoU: 0.240
2020-09-06 20:34:50,155 semantic_segmentation INFO: Sample: 40, Validation pixAcc: 0.777, mIoU: 0.242
2020-09-06 20:34:50,410 semantic_segmentation INFO: Sample: 41, Validation pixAcc: 0.780, mIoU: 0.242
2020-09-06 20:34:50,685 semantic_segmentation INFO: Sample: 42, Validation pixAcc: 0.781, mIoU: 0.241
2020-09-06 20:34:50,905 semantic_segmentation INFO: Sample: 43, Validation pixAcc: 0.774, mIoU: 0.236
2020-09-06 20:34:51,124 semantic_segmentation INFO: Sample: 44, Validation pixAcc: 0.774, mIoU: 0.238
2020-09-06 20:34:51,324 semantic_segmentation INFO: Sample: 45, Validation pixAcc: 0.776, mIoU: 0.237
2020-09-06 20:34:51,608 semantic_segmentation INFO: Sample: 46, Validation pixAcc: 0.776, mIoU: 0.238
2020-09-06 20:34:51,872 semantic_segmentation INFO: Sample: 47, Validation pixAcc: 0.777, mIoU: 0.237
2020-09-06 20:34:52,136 semantic_segmentation INFO: Sample: 48, Validation pixAcc: 0.777, mIoU: 0.236
2020-09-06 20:34:52,466 semantic_segmentation INFO: Sample: 49, Validation pixAcc: 0.779, mIoU: 0.237
2020-09-06 20:34:52,875 semantic_segmentation INFO: Sample: 50, Validation pixAcc: 0.780, mIoU: 0.236
2020-09-06 20:34:53,146 semantic_segmentation INFO: Sample: 51, Validation pixAcc: 0.776, mIoU: 0.237
2020-09-06 20:34:53,393 semantic_segmentation INFO: Sample: 52, Validation pixAcc: 0.776, mIoU: 0.239
2020-09-06 20:34:53,645 semantic_segmentation INFO: Sample: 53, Validation pixAcc: 0.777, mIoU: 0.238
2020-09-06 20:34:53,940 semantic_segmentation INFO: Sample: 54, Validation pixAcc: 0.778, mIoU: 0.241
2020-09-06 20:34:54,262 semantic_segmentation INFO: Sample: 55, Validation pixAcc: 0.780, mIoU: 0.240
2020-09-06 20:34:54,600 semantic_segmentation INFO: Sample: 56, Validation pixAcc: 0.779, mIoU: 0.239
2020-09-06 20:34:54,941 semantic_segmentation INFO: Sample: 57, Validation pixAcc: 0.777, mIoU: 0.238
2020-09-06 20:34:55,229 semantic_segmentation INFO: Sample: 58, Validation pixAcc: 0.777, mIoU: 0.237
2020-09-06 20:34:55,489 semantic_segmentation INFO: Sample: 59, Validation pixAcc: 0.778, mIoU: 0.237
2020-09-06 20:34:55,722 semantic_segmentation INFO: Sample: 60, Validation pixAcc: 0.778, mIoU: 0.237
2020-09-06 20:34:55,962 semantic_segmentation INFO: Sample: 61, Validation pixAcc: 0.777, mIoU: 0.238
2020-09-06 20:34:56,204 semantic_segmentation INFO: Sample: 62, Validation pixAcc: 0.776, mIoU: 0.238
2020-09-06 20:34:56,457 semantic_segmentation INFO: Sample: 63, Validation pixAcc: 0.775, mIoU: 0.240
